BU_NAME	IMPEXP_TYPR	CONTAINER_NUM	SHIPPING_LINE_OPERATOR	VESSEL	VOYAGE_NUM	ARRIVAL_DATE	DEPARTURE_DATE	ORIGIN_COUNTRY	PORT_OF_LANDING	DESTINATION_COUNTRY	PORT_OF_UNLADING	TEU	GOODS_VALUE_USD	NOTIFIER_NAME	CONSIGNEE_NAME	SHIPPER_NAME	ITEM_DESCRIPTION	BL_NO
NEPTUNIA	Export	TRHU2949567	APL	CMA CGM NIAGARA	0WC3WN1MA	20190826	20190828		Callao , Peru		HAMBURGO/BREMEN , Albania	1				GREEN PERU S.A	ALIMENTOS EN CONSERVAS	
NEPTUNIA	Export	NYKU9768128	Ocean Network Express 	MSC LAUREN	930R	20190807	20190808		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICA	
NEPTUNIA	Export	CXDU1617180	Ocean Network Express 	MSC LAUREN	930R	20190807	20190808		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICA	
NEPTUNIA	Export	FCIU5652700	Ocean Network Express 	MSC LAUREN	930R	20190807	20190808		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICA	
NEPTUNIA	Export	TEMU2332951	Ocean Network Express 	MSC LAUREN	930R	20190807	20190808		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICA	
NEPTUNIA	Export	CSNU1062223	COSCO	COSCO MALAYSIA	007W	20190706	20190707		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMIICOS	
NEPTUNIA	Export	TEMU3516697	COSCO	COSCO MALAYSIA	007W	20190706	20190707		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	DFSU2331167	COSCO	COSCO MALAYSIA	007W	20190706	20190707		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	TRHU3879720	COSCO	COSCO MALAYSIA	007W	20190706	20190707		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	FSCU7087803	EVERGREEN	MELBOURNE STRAIT	010N	20190630	20190630		Callao , Peru		San Juan , Argentina	2				OPP FILM S.A.	MERCADERIA EN GENERAL - PLASTICOS	
NEPTUNIA	Export	CSLU1443557	COSCO	COSCO MALAYSIA	007W	20190706	20190707		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	UETU2714436	COSCO	COSCO HELLAS	084W	20190608	20190609		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	BMOU1023337	COSCO	COSCO HELLAS	084W	20190608	20190609		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	CSLU1779393	COSCO	COSCO HELLAS	084W	20190608	20190609		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	CSNU1688541	COSCO	COSCO HELLAS	084W	20190608	20190609		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	CSNU1612870	COSCO	COSCO HELLAS	084W	20190608	20190609		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	TGBU2373518	COSCO	COSCO HELLAS	084W	20190608	20190609		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	CSNU1168339	COSCO	COSCO HELLAS	084W	20190608	20190609		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	CSNU1552787	COSCO	COSCO HELLAS	084W	20190608	20190609		Callao , Peru		Cordoba , Argentina	1				CERAMICA SAN LORENZO SAC	CERAMICOS	
NEPTUNIA	Export	EGHU9275589	EVERGREEN	MELBOURNE STRAIT	013N	20190922	20190922		Callao , Peru	San Juan , Puerto Rico	San Juan , Argentina	2				PERUANA DE MOLDEADOS S.A.	ENVASES DESCARTABLES	
NEPTUNIA	Export	EGHU9114590	EVERGREEN	MELBOURNE STRAIT	013N	20190922	20190922		Callao , Peru	San Juan , Puerto Rico	San Juan , Argentina	2				PERUANA DE MOLDEADOS S.A.	ENVASES DESCARTABLES	
NEPTUNIA	Export	EITU9022405	EVERGREEN	MELBOURNE STRAIT	013N	20190922	20190922		Callao , Peru	San Juan , Puerto Rico	San Juan , Argentina	2				PERUANA DE MOLDEADOS S.A.	ENVASES DESCARTABLES	
NEPTUNIA	Export	CSNU1246323	COSCO	CMA CGM GANGES	0JX2OW1PL	20190630	20190701		Callao , Peru		Sydney , Australia	1				DANPER TRUJILLO S.A.C.	CONSERVAS	
NEPTUNIA	Export	TCKU2139681	YANG MING LINE	COSCO PRINCE RUPERT	054W	20190828	20190829		Callao , Peru		Port Kembla , Australia	1				INDUSTRIAS ELECTRO QUIMICAS S A	OXIDO DE ZINC / IMO 9 / UN 3077	
NEPTUNIA	Export	TEMU1276257	CMA-CGM	XIN OU ZHOU	041W	20190622	20190623		Callao , Peru		Sydney , Australia	1				DANPER TRUJILLO S.A.C.	CONSERVAS	
NEPTUNIA	Export	TCNU4350888	EVERGREEN	MEDITERRANEAN BRIDGE	006W	20190911	20190912		Callao , Peru		Port Kembla , Australia	2				CORPORACION HURACAN S.A.C.	MERCADERIA EN GENERAL -	
NEPTUNIA	Export	MEDU5937624	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		Melbourne , Australia	1				TECNOLOGICA DE ALIMENTOS S.A.	EF+IMO-9 + UN2216 - UN3359 / HARINA DE PESCADO	
NEPTUNIA	Export	EITU1118100	EVERGREEN	MEDITERRANEAN BRIDGE	006W	20190911	20190912		Callao , Peru		Port Kembla , Australia	2				CORPORACION HURACAN S.A.C.	MERCADERIA EN GENERAL -	
NEPTUNIA	Export	MEDU6307281	MEDITERRANEAN SHIPPING COMPANY	MSC GAYANE	NX935R	20190903	20190904		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	IMO 09 - UN 3077 - POLUCIÓN MARINA // SULFATO DE MANGANESO	
NEPTUNIA	Export	TGHU1014048	MEDITERRANEAN SHIPPING COMPANY	MSC GAYANE	NX935R	20190903	20190904		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	IMO 09 - UN 3077 - POLUCIÓN MARINA // SULFATO DE MANGANESO	
NEPTUNIA	Export	UACU8533744	HAPAG LLOYD CORPORATION	COSCO SHIPPING DANUBE	930N	20190902	20190903		Callao , Peru		ANTWERP , Belgium	2				INDUSTRIAS ELECTRO QUIMICAS S A	OXIDO DE ZINC // IMO 9 + UN 3077	
NEPTUNIA	Export	UACU8496281	HAPAG LLOYD CORPORATION	VALPARAISO EXPRESS	9132N	20190916	20190918		Callao , Peru		ANTWERP , Belgium	2				INDUSTRIAS ELECTRO QUIMICAS S A	OXIDO ZINC  / IMO-09 / UN-3077 /	
NEPTUNIA	Export	MEDU1290144	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL / IMO-09 / UN-3077	
NEPTUNIA	Export	MEDU1566865	MEDITERRANEAN SHIPPING COMPANY	MSC GAYANE	NX935R	20190903	20190904		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	IMO 09 - UN 3077 - POLUCIÓN MARINA // SULFATO DE MANGANESO	
NEPTUNIA	Export	BMOU2759620	MEDITERRANEAN SHIPPING COMPANY	MSC GAYANE	NX935R	20190903	20190904		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	IMO 09 - UN 3077 - POLUCIÓN MARINA // SULFATO DE MANGANESO	
NEPTUNIA	Export	TRHU2787656	CMA-CGM	CMA CGM JEAN GABRIEL	0WC44N1MA	20190923	20190925		Callao , Peru		ANTWERP , Belgium	1				INDUSTRIAS ELECTRO QUIMICAS S A	MERCADERIA EN GENERAL -	
NEPTUNIA	Export	MEDU2798530	MEDITERRANEAN SHIPPING COMPANY	MSC GAYANE	NX935R	20190903	20190904		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	IMO 09 - UN 3077 - POLUCIÓN MARINA // SULFATO DE MANGANESO	
NEPTUNIA	Export	FCIU2221150	MEDITERRANEAN SHIPPING COMPANY	MSC GAYANE	NX935R	20190903	20190904		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	IMO 09 - UN 3077 - POLUCIÓN MARINA // SULFATO DE MANGANESO	
NEPTUNIA	Export	GLDU9635298	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL / IMO-09 / UN-3077	
NEPTUNIA	Export	MEDU2620889	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL / IMO-09 / UN-3077	
NEPTUNIA	Export	MEDU6246360	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL / IMO-09 / UN-3077	
NEPTUNIA	Export	MSCU6763480	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL / IMO-09 / UN-3077	
NEPTUNIA	Export	FCIU3363041	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL / IMO-09 / UN-3077	
NEPTUNIA	Export	MEDU3273450	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL / IMO-09 / UN-3077	
NEPTUNIA	Export	HLBU1789222	HAPAG LLOYD CORPORATION	CARTAGENA EXPRESS	9131N	20190909	20190911		Callao , Peru		ANTWERP , Belgium	2				INDUSTRIAS ELECTRO QUIMICAS S A	OXIDO DE ZINC//IMO9-UN3077	
NEPTUNIA	Export	CMAU1511587	CMA-CGM	CMA CGM JEAN GABRIEL	0WC44N1MA	20190923	20190925		Callao , Peru		ANTWERP , Belgium	1				INDUSTRIAS ELECTRO QUIMICAS S A	MERCADERIA EN GENERAL -	
NEPTUNIA	Export	MEDU3092024	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL / IMO-09 / UN-3077	
NEPTUNIA	Export	CAXU6559290	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL / IMO-09 / UN-3077	
NEPTUNIA	Export	TCKU2780967	CMA-CGM	CMA CGM JEAN GABRIEL	0WC44N1MA	20190923	20190925		Callao , Peru		ANTWERP , Belgium	1				INDUSTRIAS ELECTRO QUIMICAS S A	LAMINAS Y BOBINAS DE ZINC	
NEPTUNIA	Export	TGHU0657796	SUDAMERICATA AUTRAL LTDA	COSCO SHIPPING DANUBE	930N	20190902	20190903		Callao , Peru		ANTWERP , Belgium	1				INDUSTRIAS ELECTRO QUIMICAS S A	BOBINAS Y LAMINAS DE ZINC	
NEPTUNIA	Export	MSCU6712457	MEDITERRANEAN SHIPPING COMPANY	MSC GAYANE	NX935R	20190903	20190904		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	IMO 09 - UN 3077 - POLUCIÓN MARINA // SULFATO DE MANGANESO	
NEPTUNIA	Export	MEDU1411040	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX938R	20190925	20190926		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL / IMO-09 / UN-3077	
NEPTUNIA	Export	TGHU3362232	MEDITERRANEAN SHIPPING COMPANY	MSC AVNI	NX932R	20190814	20190815		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO  MONOHIDRATO	
NEPTUNIA	Export	TGHU3355125	MEDITERRANEAN SHIPPING COMPANY	MSC AVNI	NX932R	20190814	20190815		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO  MONOHIDRATO	
NEPTUNIA	Export	TCKU3976656	MEDITERRANEAN SHIPPING COMPANY	MSC AVNI	NX932R	20190814	20190815		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO  MONOHIDRATO	
NEPTUNIA	Export	TEMU5322514	MEDITERRANEAN SHIPPING COMPANY	MSC ROMANE	933R	20190820	20190821		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL /IMO-09 / UN-3077	
NEPTUNIA	Export	MEDU6258778	MEDITERRANEAN SHIPPING COMPANY	MSC ROMANE	933R	20190820	20190821		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL /IMO-09 / UN-3077	
NEPTUNIA	Export	TCLU2913521	MEDITERRANEAN SHIPPING COMPANY	MSC AVNI	NX932R	20190814	20190815		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO  MONOHIDRATO	
NEPTUNIA	Export	TCLU4745659	HAPAG LLOYD CORPORATION	CMA CGM NIAGARA	0WC3WN1MA	20190826	20190828		Callao , Peru		ANTWERP , Belgium	2				INDUSTRIAS ELECTRO QUIMICAS S A	OXIDO DE ZINC  / INMO-09 / UN-3077	
NEPTUNIA	Export	MEDU2482809	MEDITERRANEAN SHIPPING COMPANY	MSC AVNI	NX932R	20190814	20190815		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO  MONOHIDRATO	
NEPTUNIA	Export	TEMU3428615	MEDITERRANEAN SHIPPING COMPANY	MSC ROMANE	933R	20190820	20190821		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL /IMO-09 / UN-3077	
NEPTUNIA	Export	BEAU2770883	MEDITERRANEAN SHIPPING COMPANY	MSC ROMANE	933R	20190820	20190821		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL /IMO-09 / UN-3077	
NEPTUNIA	Export	AMFU3029423	MEDITERRANEAN SHIPPING COMPANY	MSC AVNI	NX932R	20190814	20190815		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO  MONOHIDRATO	
NEPTUNIA	Export	MEDU3148062	MEDITERRANEAN SHIPPING COMPANY	MSC AVNI	NX932R	20190814	20190815		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO  MONOHIDRATO	
NEPTUNIA	Export	UACU8351502	HAPAG LLOYD CORPORATION	CALLAO EXPRESS	9125N	20190729	20190730		Callao , Peru		ANTWERP , Belgium	2				INDUSTRIAS ELECTRO QUIMICAS S A	OXIDO DE ZINC  /IMO-09 / UN-3077/	
NEPTUNIA	Export	MSCU6276883	MEDITERRANEAN SHIPPING COMPANY	MSC GAYANE	NX935R	20190903	20190904		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	IMO 09 - UN 3077 - POLUCIÓN MARINA // SULFATO DE MANGANESO	
NEPTUNIA	Export	MEDU1885688	MEDITERRANEAN SHIPPING COMPANY	MSC ROMANE	933R	20190820	20190821		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL /IMO-09 / UN-3077	
NEPTUNIA	Export	CSNU1359696	COSCO	CMA CGM NIAGARA	0WC3WN1MA	20190826	20190828		Callao , Peru		ANTWERP , Belgium	1				AGROMAX INTERNATIONAL S.A.C.	ALIMENTOS EN GENERAL - GOMA DE TARA EN HOJUELAS (SPLIT)	
NEPTUNIA	Export	MEDU3704808	MEDITERRANEAN SHIPPING COMPANY	MSC GAYANE	NX935R	20190903	20190904		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	IMO 09 - UN 3077 - POLUCIÓN MARINA // SULFATO DE MANGANESO	
NEPTUNIA	Export	GLDU3655635	MEDITERRANEAN SHIPPING COMPANY	MSC GAYANE	NX935R	20190903	20190904		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	IMO 09 - UN 3077 - POLUCIÓN MARINA // SULFATO DE MANGANESO	
NEPTUNIA	Export	FCIU3104760	MEDITERRANEAN SHIPPING COMPANY	MSC AVNI	NX932R	20190814	20190815		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO  MONOHIDRATO	
NEPTUNIA	Export	HLXU5377299	HAPAG LLOYD CORPORATION	CMA CGM TANYA	0WC3SN1MA	20190814	20190815		Callao , Peru		ANTWERP , Belgium	2				INDUSTRIAS ELECTRO QUIMICAS S A	OXIDO ZINC / UN-09 / UN-3077	
NEPTUNIA	Export	MEDU1239353	MEDITERRANEAN SHIPPING COMPANY	MSC AVNI	NX932R	20190814	20190815		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO  MONOHIDRATO	
NEPTUNIA	Export	CRSU1403630	MEDITERRANEAN SHIPPING COMPANY	MSC AVNI	NX932R	20190814	20190815		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO  MONOHIDRATO	
NEPTUNIA	Export	MEDU2840498	MEDITERRANEAN SHIPPING COMPANY	MSC ROMANE	933R	20190820	20190821		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL /IMO-09 / UN-3077	
NEPTUNIA	Export	TTNU1786588	MEDITERRANEAN SHIPPING COMPANY	MSC ROMANE	933R	20190820	20190821		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL /IMO-09 / UN-3077	
NEPTUNIA	Export	TEMU3795689	MEDITERRANEAN SHIPPING COMPANY	MSC ROMANE	933R	20190820	20190821		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL /IMO-09 / UN-3077	
NEPTUNIA	Export	DFSU2769702	MEDITERRANEAN SHIPPING COMPANY	MSC ROMANE	933R	20190820	20190821		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL /IMO-09 / UN-3077	
NEPTUNIA	Export	MEDU3354530	MEDITERRANEAN SHIPPING COMPANY	MSC ROMANE	933R	20190820	20190821		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	MINERALES EN GENERAL /IMO-09 / UN-3077	
NEPTUNIA	Export	CRXU3210987	MEDITERRANEAN SHIPPING COMPANY	MSC YASHI B	927R	20190709	20190710		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MAGNESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARITIMA	
NEPTUNIA	Export	SEGU2964160	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX929R	20190724	20190725		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARÍTIMA	
NEPTUNIA	Export	MEDU3163874	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX929R	20190724	20190725		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARÍTIMA	
NEPTUNIA	Export	BMOU2018042	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX929R	20190724	20190725		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARÍTIMA	
NEPTUNIA	Export	TCLU4716218	HAPAG LLOYD CORPORATION	COSCO SHIPPING DANUBE	014N	20190701	20190702		Callao , Peru		ANTWERP , Belgium	2				INDUSTRIAS ELECTRO QUIMICAS S A	OXIDO DE ZINC / IMO9-UN3077	
NEPTUNIA	Export	TGHU3961586	APL	VALPARAISO EXPRESS	9123N	20190715	20190716		Callao , Peru		ANTWERP , Belgium	1				INDUSTRIAS ELECTRO QUIMICAS S A	BOBINAS Y LAMINAS DE ZINC	
NEPTUNIA	Export	TRHU2296267	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX929R	20190724	20190725		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARÍTIMA	
NEPTUNIA	Export	MEDU5917952	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX929R	20190724	20190725		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARÍTIMA	
NEPTUNIA	Export	CAXU6720260	MEDITERRANEAN SHIPPING COMPANY	MSC YASHI B	927R	20190709	20190710		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MAGNESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARITIMA	
NEPTUNIA	Export	MEDU1685397	MEDITERRANEAN SHIPPING COMPANY	MSC YASHI B	927R	20190709	20190710		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MAGNESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARITIMA	
NEPTUNIA	Export	MEDU6575896	MEDITERRANEAN SHIPPING COMPANY	MSC YASHI B	927R	20190709	20190710		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MAGNESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARITIMA	
NEPTUNIA	Export	MEDU6236676	MEDITERRANEAN SHIPPING COMPANY	MSC YASHI B	927R	20190709	20190710		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MAGNESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARITIMA	
NEPTUNIA	Export	MEDU3551885	MEDITERRANEAN SHIPPING COMPANY	MSC YASHI B	927R	20190709	20190710		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MAGNESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARITIMA	
NEPTUNIA	Export	UACU8300634	HAPAG LLOYD CORPORATION	VALPARAISO EXPRESS	9123N	20190715	20190716		Callao , Peru		ANTWERP , Belgium	2				INDUSTRIAS ELECTRO QUIMICAS S A	MERCADERIA EN GENERAL / IMO9 / UN3077	
NEPTUNIA	Export	MEDU1731682	MEDITERRANEAN SHIPPING COMPANY	MSC YASHI B	927R	20190709	20190710		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MAGNESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARITIMA	
NEPTUNIA	Export	MEDU6058770	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX929R	20190724	20190725		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARÍTIMA	
NEPTUNIA	Export	UETU2685410	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX929R	20190724	20190725		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARÍTIMA	
NEPTUNIA	Export	MEDU6966838	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX929R	20190724	20190725		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARÍTIMA	
NEPTUNIA	Export	TGHU0959100	MEDITERRANEAN SHIPPING COMPANY	MSC YASHI B	927R	20190709	20190710		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MAGNESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARITIMA	
NEPTUNIA	Export	TRHU1555553	MEDITERRANEAN SHIPPING COMPANY	MSC YASHI B	927R	20190709	20190710		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MAGNESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARITIMA	
NEPTUNIA	Export	FSCU3964442	MEDITERRANEAN SHIPPING COMPANY	MSC YASHI B	927R	20190709	20190710		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MAGNESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARITIMA	
NEPTUNIA	Export	GLDU9487307	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX929R	20190724	20190725		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARÍTIMA	
NEPTUNIA	Export	GLDU3914994	MEDITERRANEAN SHIPPING COMPANY	MSC BIANCA	NX929R	20190724	20190725		Callao , Peru		ANTWERP , Belgium	1				PROCESADORA INDUSTRIAL RIO SECO S.A.	SULFATO DE MANGANESO MONOHIDRATADO // IMO 9 - UN3077 - POLUCIÓN MARÍTIMA	
